"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
94785,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1504","VITEK 2","EUCAST","BV BRC","ERR2138721","Escherichia coli","<=1",1,"S"
94795,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1300","VITEK 2","EUCAST","BV BRC","ERR1878367","Escherichia coli",">=64",64,"R"
94805,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0883","VITEK 2","EUCAST","BV BRC","ERR2138045","Escherichia coli","<=1",1,"S"
94806,"cefotaxime",">","64","R","mg/L","Escherichia coli strain AR_0069","","CLSI","BV BRC","GCA_002056145.1","Escherichia coli",">64",128,"R"
94818,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0908","VITEK 2","EUCAST","BV BRC","ERR1878234","Escherichia coli","==8",8,"R"
94825,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1493","VITEK 2","EUCAST","BV BRC","ERR2138565","Escherichia coli","<=1",1,"S"
94844,"cefotaxime","==","4","R","mg/L","Escherichia coli VREC1564","VITEK 2","EUCAST","BV BRC","ERR2138557","Escherichia coli","==4",4,"R"
94848,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1177","VITEK 2","EUCAST","BV BRC","ERR2138299","Escherichia coli","<=1",1,"S"
94851,"cefotaxime","==","32","R","mg/L","Escherichia coli strain 24","","CLSI","BV BRC","SRR3222296","Escherichia coli","==32",32,"R"
94863,"cefotaxime","<=","0.5","S","mg/L","Escherichia coli strain ENV68","","eucast","BV BRC","ERR2580151","Escherichia coli","<=0.5",0.5,"S"
94865,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1619","VITEK 2","EUCAST","BV BRC","ERR1878433","Escherichia coli",">=64",64,"R"
94887,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1381","VITEK 2","EUCAST","BV BRC","ERR2138607","Escherichia coli","<=1",1,"S"
94891,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0977","VITEK 2","EUCAST","BV BRC","ERR2138120","Escherichia coli","<=1",1,"S"
94905,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1190","VITEK 2","EUCAST","BV BRC","ERR2138308","Escherichia coli","<=1",1,"S"
94911,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1265","VITEK 2","EUCAST","BV BRC","ERR2138357","Escherichia coli","<=1",1,"S"
94915,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1526","VITEK 2","EUCAST","BV BRC","ERR2138537","Escherichia coli","<=1",1,"S"
94927,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1625","VITEK 2","EUCAST","BV BRC","ERR2138675","Escherichia coli","<=1",1,"S"
94937,"cefotaxime","==","0.25","S","mg/L","Escherichia coli strain 14043512","","EUCAST","BV BRC","ERR2209721","Escherichia coli","==0.25",0.25,"S"
94954,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0729","VITEK 2","EUCAST","BV BRC","ERR2137914","Escherichia coli","<=1",1,"S"
94957,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1085","VITEK 2","EUCAST","BV BRC","ERR2138209","Escherichia coli",">=64",64,"R"
94964,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1517","VITEK 2","EUCAST","BV BRC","ERR2138724","Escherichia coli","<=1",1,"S"
94981,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0775","VITEK 2","EUCAST","BV BRC","ERR2137959","Escherichia coli","<=1",1,"S"
94989,"cefotaxime","==","32","R","mg/L","Escherichia coli VRES0837","VITEK 2","EUCAST","BV BRC","ERR1878220","Escherichia coli","==32",32,"R"
94991,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0956","VITEK 2","EUCAST","BV BRC","ERR1878252","Escherichia coli","==8",8,"R"
94998,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0747","VITEK 2","EUCAST","BV BRC","ERR1878203","Escherichia coli",">=64",64,"R"
95006,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0701","VITEK 2","EUCAST","BV BRC","ERR1878178","Escherichia coli",">=64",64,"R"
95011,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0692","VITEK 2","EUCAST","BV BRC","ERR1878169","Escherichia coli","==8",8,"R"
95015,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1114","VITEK 2","EUCAST","BV BRC","ERR2138232","Escherichia coli","<=1",1,"S"
95044,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1468","VITEK 2","EUCAST","BV BRC","ERR1878382","Escherichia coli",">=64",64,"R"
95045,"cefotaxime","<=","0.5","S","mg/L","Escherichia coli strain ENV317","","eucast","BV BRC","ERR2580162","Escherichia coli","<=0.5",0.5,"S"
95059,"cefotaxime","==","0.125","S","mg/L","Escherichia coli VREC1541","VITEK 2","EUCAST","BV BRC","ERR2138737","Escherichia coli","==0.125",0.125,"S"
95060,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1190","VITEK 2","EUCAST","BV BRC","ERR1878312","Escherichia coli",">=64",64,"R"
95082,"cefotaxime","==","0.125","S","mg/L","Escherichia coli VREC0784","VITEK 2","EUCAST","BV BRC","ERR2137966","Escherichia coli","==0.125",0.125,"S"
95083,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0994","VITEK 2","EUCAST","BV BRC","ERR1878260","Escherichia coli",">=64",64,"R"
95091,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0663","VITEK 2","EUCAST","BV BRC","ERR2137869","Escherichia coli","<=1",1,"S"
95103,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0839","VITEK 2","EUCAST","BV BRC","ERR2138579","Escherichia coli","<=1",1,"S"
95105,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1556","VITEK 2","EUCAST","BV BRC","ERR2138568","Escherichia coli","<=1",1,"S"
95114,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1368","VITEK 2","EUCAST","BV BRC","ERR2138438","Escherichia coli","<=1",1,"S"
95149,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1312","VITEK 2","EUCAST","BV BRC","ERR2138395","Escherichia coli","<=1",1,"S"
95159,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1380","VITEK 2","EUCAST","BV BRC","ERR2146827","Escherichia coli","<=1",1,"S"
95165,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1110","VITEK 2","EUCAST","BV BRC","ERR2138228","Escherichia coli","<=1",1,"S"
95185,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1028","VITEK 2","EUCAST","BV BRC","ERR2138160","Escherichia coli","<=1",1,"S"
95197,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1304","VITEK 2","EUCAST","BV BRC","ERR2138387","Escherichia coli","<=1",1,"S"
95204,"cefotaxime","==","4","R","mg/L","Escherichia coli VRES1090","VITEK 2","EUCAST","BV BRC","ERR1878357","Escherichia coli","==4",4,"R"
95215,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1156","VITEK 2","EUCAST","BV BRC","ERR2138281","Escherichia coli","<=1",1,"S"
95218,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0688","VITEK 2","EUCAST","BV BRC","ERR2137885","Escherichia coli","<=1",1,"S"
95226,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0839","VITEK 2","EUCAST","BV BRC","ERR1878222","Escherichia coli","==8",8,"R"
95232,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1347","VITEK 2","EUCAST","BV BRC","ERR1878465","Escherichia coli",">=64",64,"R"
95246,"cefotaxime","==","16","R","mg/L","Escherichia coli VREC1383","VITEK 2","EUCAST","BV BRC","ERR2146828","Escherichia coli","==16",16,"R"
95255,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1164","VITEK 2","EUCAST","BV BRC","ERR2138289","Escherichia coli","<=1",1,"S"
95263,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1182","VITEK 2","EUCAST","BV BRC","ERR2138303","Escherichia coli","<=1",1,"S"
95289,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1349","VITEK 2","EUCAST","BV BRC","ERR2138415","Escherichia coli","<=1",1,"S"
95294,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0718","VITEK 2","EUCAST","BV BRC","ERR1878194","Escherichia coli",">=64",64,"R"
95298,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1476","VITEK 2","EUCAST","BV BRC","ERR2138701","Escherichia coli","<=1",1,"S"
95301,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES0984","VITEK 2","EUCAST","BV BRC","ERR1878257","Escherichia coli","==16",16,"R"
95325,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1553","VITEK 2","EUCAST","BV BRC","ERR2138548","Escherichia coli","<=1",1,"S"
95336,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0982","VITEK 2","EUCAST","BV BRC","ERR2138589","Escherichia coli","<=1",1,"S"
95339,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0864","VITEK 2","EUCAST","BV BRC","ERR2138031","Escherichia coli","<=1",1,"S"
95360,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1449","VITEK 2","EUCAST","BV BRC","ERR2138609","Escherichia coli","<=1",1,"S"
95387,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1234","VITEK 2","EUCAST","BV BRC","ERR2138337","Escherichia coli",">=64",64,"R"
95400,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1479","VITEK 2","EUCAST","BV BRC","GCA_001597815.1","Escherichia coli","<=1",1,"S"
95404,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1586","VITEK 2","EUCAST","BV BRC","ERR2146838","Escherichia coli","<=1",1,"S"
95406,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1176","VITEK 2","EUCAST","BV BRC","ERR2138298","Escherichia coli","<=1",1,"S"
95416,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0849","VITEK 2","EUCAST","BV BRC","ERR2138007","Escherichia coli","<=1",1,"S"
95434,"cefotaxime","==","32","R","mg/L","Escherichia coli VREC1068","VITEK 2","EUCAST","BV BRC","ERR2138196","Escherichia coli","==32",32,"R"
95466,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1543","VITEK 2","EUCAST","BV BRC","ERR2138539","Escherichia coli","<=1",1,"S"
95481,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0802","VITEK 2","EUCAST","BV BRC","ERR2137976","Escherichia coli","<=1",1,"S"
95509,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1594","VITEK 2","EUCAST","BV BRC","ERR2138623","Escherichia coli","<=1",1,"S"
95521,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0704","VITEK 2","EUCAST","BV BRC","ERR2138010","Escherichia coli","<=1",1,"S"
95535,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1046","VITEK 2","EUCAST","BV BRC","ERR1878273","Escherichia coli",">=64",64,"R"
95572,"cefotaxime","==","8","R","mg/L","Escherichia coli strain PB486","VITEK 2","EUCAST","BV BRC","GCF_900093145.1","Escherichia coli","==8",8,"R"
95577,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1123","VITEK 2","EUCAST","BV BRC","ERR2146820","Escherichia coli",">=64",64,"R"
95599,"cefotaxime","==","4","R","mg/L","Escherichia coli strain 14077295","","EUCAST","BV BRC","ERR2209631","Escherichia coli","==4",4,"R"
95607,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1608","VITEK 2","EUCAST","BV BRC","ERR1878426","Escherichia coli","==16",16,"R"
95608,"cefotaxime",">","64","R","mg/L","Escherichia coli strain MUGSI_44","","CLSI","BV BRC","SRR3987130","Escherichia coli",">64",128,"R"
95617,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0698","VITEK 2","EUCAST","BV BRC","ERR1878175","Escherichia coli","==8",8,"R"
95630,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0975","VITEK 2","EUCAST","BV BRC","ERR2138118","Escherichia coli","<=1",1,"S"
95633,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1215","VITEK 2","EUCAST","BV BRC","ERR2138322","Escherichia coli","<=1",1,"S"
95646,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0711","VITEK 2","EUCAST","BV BRC","ERR1878187","Escherichia coli",">=64",64,"R"
95658,"cefotaxime","<","0.5","S","mg/L","Escherichia coli strain MUGSI_209","","CLSI","BV BRC","SRR4065708","Escherichia coli","<0.5",0.25,"S"
95715,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1418","VITEK 2","EUCAST","BV BRC","ERR2138499","Escherichia coli","<=1",1,"S"
95716,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1461","VITEK 2","EUCAST","BV BRC","GCF_001596855.1","Escherichia coli","<=1",1,"S"
95723,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0869","VITEK 2","EUCAST","BV BRC","ERR2138036","Escherichia coli","<=1",1,"S"
95748,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0654","VITEK 2","EUCAST","BV BRC","ERR2137863","Escherichia coli","<=1",1,"S"
95791,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0955","VITEK 2","EUCAST","BV BRC","ERR1878251","Escherichia coli","==8",8,"R"
95793,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0828","VITEK 2","EUCAST","BV BRC","ERR2137992","Escherichia coli","<=1",1,"S"
95805,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0760","VITEK 2","EUCAST","BV BRC","ERR2137947","Escherichia coli","<=1",1,"S"
95818,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1569","VITEK 2","EUCAST","BV BRC","ERR2138717","Escherichia coli","<=1",1,"S"
95850,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0832","VITEK 2","EUCAST","BV BRC","ERR2137996","Escherichia coli","<=1",1,"S"
95857,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0724","VITEK 2","EUCAST","BV BRC","ERR2137909","Escherichia coli","<=1",1,"S"
95864,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1154","VITEK 2","EUCAST","BV BRC","ERR2138279","Escherichia coli","<=1",1,"S"
95872,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1620","VITEK 2","EUCAST","BV BRC","ERR2138657","Escherichia coli","<=1",1,"S"
95873,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1163","VITEK 2","EUCAST","BV BRC","ERR2138288","Escherichia coli","<=1",1,"S"
95889,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1185","VITEK 2","EUCAST","BV BRC","ERR2138306","Escherichia coli","<=1",1,"S"
95913,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1005","VITEK 2","EUCAST","BV BRC","ERR2138141","Escherichia coli","<=1",1,"S"
95932,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1426","VITEK 2","EUCAST","BV BRC","ERR2138474","Escherichia coli","<=1",1,"S"
95940,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1101","VITEK 2","EUCAST","BV BRC","ERR2138219","Escherichia coli","<=1",1,"S"
95958,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1427","VITEK 2","EUCAST","BV BRC","ERR2138500","Escherichia coli","<=1",1,"S"
95962,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0952","VITEK 2","EUCAST","BV BRC","ERR2138097","Escherichia coli","<=1",1,"S"
95991,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1584","VITEK 2","EUCAST","BV BRC","ERR2138614","Escherichia coli","<=1",1,"S"
95996,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0981","VITEK 2","EUCAST","BV BRC","ERR2138122","Escherichia coli","<=1",1,"S"
96020,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1430","VITEK 2","EUCAST","BV BRC","ERR2138476","Escherichia coli",">=64",64,"R"
96022,"cefotaxime","<=","1","S","mg/L","Escherichia coli VRES0872","VITEK 2","EUCAST","BV BRC","ERR2138639","Escherichia coli","<=1",1,"S"
96043,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1442","VITEK 2","EUCAST","BV BRC","ERR2138502","Escherichia coli","<=1",1,"S"
96048,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0861","VITEK 2","EUCAST","BV BRC","ERR1878228","Escherichia coli","==8",8,"R"
96053,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0718","VITEK 2","EUCAST","BV BRC","ERR2137903","Escherichia coli","<=1",1,"S"
96078,"cefotaxime",">","4","R","mg/L","Escherichia coli strain 14085180","","EUCAST","BV BRC","ERR2209640","Escherichia coli",">4",8,"R"
96080,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0778","VITEK 2","EUCAST","BV BRC","ERR1878205","Escherichia coli",">=64",64,"R"
96090,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1348","VITEK 2","EUCAST","BV BRC","ERR1878328","Escherichia coli",">=64",64,"R"
96108,"cefotaxime","==","4","R","mg/L","Escherichia coli VRES1202","VITEK 2","EUCAST","BV BRC","ERR1878321","Escherichia coli","==4",4,"R"
96109,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1613","VITEK 2","EUCAST","BV BRC","ERR1878429","Escherichia coli",">=64",64,"R"
96110,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0715","VITEK 2","EUCAST","BV BRC","ERR2137900","Escherichia coli","<=1",1,"S"
96129,"cefotaxime","==","4","R","mg/L","Escherichia coli VREC1122","VITEK 2","EUCAST","BV BRC","ERR2138238","Escherichia coli","==4",4,"R"
96133,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1175","VITEK 2","EUCAST","BV BRC","ERR2138297","Escherichia coli","<=1",1,"S"
96151,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0792","VITEK 2","EUCAST","BV BRC","ERR2138576","Escherichia coli","<=1",1,"S"
96153,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0734","VITEK 2","EUCAST","BV BRC","ERR2137917","Escherichia coli","<=1",1,"S"
96156,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1348","VITEK 2","EUCAST","BV BRC","ERR2138414","Escherichia coli","<=1",1,"S"
96173,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1150","VITEK 2","EUCAST","BV BRC","ERR1878292","Escherichia coli",">=64",64,"R"
96181,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1486","VITEK 2","EUCAST","BV BRC","ERR2138563","Escherichia coli","<=1",1,"S"
96183,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1061","VITEK 2","EUCAST","BV BRC","ERR2138189","Escherichia coli","<=1",1,"S"
96202,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1414","VITEK 2","EUCAST","BV BRC","ERR2138466","Escherichia coli","<=1",1,"S"
96204,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0697","VITEK 2","EUCAST","BV BRC","ERR1878174","Escherichia coli","==8",8,"R"
96226,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0655","VITEK 2","EUCAST","BV BRC","ERR2137864","Escherichia coli","<=1",1,"S"
96267,"cefotaxime","<=","0.5","S","mg/L","Escherichia coli strain ENV388","","eucast","BV BRC","ERR2580165","Escherichia coli","<=0.5",0.5,"S"
96270,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0809","VITEK 2","EUCAST","BV BRC","ERR2146811","Escherichia coli","<=1",1,"S"
96281,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0980","VITEK 2","EUCAST","BV BRC","ERR2138121","Escherichia coli","<=1",1,"S"
96293,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1203","VITEK 2","EUCAST","BV BRC","ERR2138317","Escherichia coli","<=1",1,"S"
96295,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0918","VITEK 2","EUCAST","BV BRC","ERR2138074","Escherichia coli","<=1",1,"S"
96322,"cefotaxime","==","16","R","mg/L","Escherichia coli VRES1383","VITEK 2","EUCAST","BV BRC","ERR1878341","Escherichia coli","==16",16,"R"
96353,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC1073","VITEK 2","EUCAST","BV BRC","ERR2138200","Escherichia coli",">=64",64,"R"
96371,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1490","VITEK 2","EUCAST","BV BRC","ERR2138705","Escherichia coli","<=1",1,"S"
96393,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0843","VITEK 2","EUCAST","BV BRC","ERR2138002","Escherichia coli","<=1",1,"S"
96400,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1291","VITEK 2","EUCAST","BV BRC","ERR2138423","Escherichia coli","<=1",1,"S"
96411,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0901","VITEK 2","EUCAST","BV BRC","ERR2138061","Escherichia coli","<=1",1,"S"
96422,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1523","VITEK 2","EUCAST","BV BRC","ERR2138714","Escherichia coli","<=1",1,"S"
96423,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES0708","VITEK 2","EUCAST","BV BRC","ERR1878184","Escherichia coli",">=64",64,"R"
96425,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1347","VITEK 2","EUCAST","BV BRC","ERR2138605","Escherichia coli","<=1",1,"S"
96432,"cefotaxime","==","32","R","mg/L","Escherichia coli VRES1351","VITEK 2","EUCAST","BV BRC","ERR1878371","Escherichia coli","==32",32,"R"
96438,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC1006","VITEK 2","EUCAST","BV BRC","ERR2138142","Escherichia coli","<=1",1,"S"
96447,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0920","VITEK 2","EUCAST","BV BRC","ERR2138076","Escherichia coli","<=1",1,"S"
96477,"cefotaxime","==","0.125","S","mg/L","Escherichia coli VREC0780","VITEK 2","EUCAST","BV BRC","ERR2137963","Escherichia coli","==0.125",0.125,"S"
96479,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0857","VITEK 2","EUCAST","BV BRC","ERR2138027","Escherichia coli","<=1",1,"S"
96485,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES1381","VITEK 2","EUCAST","BV BRC","ERR1878339","Escherichia coli","==8",8,"R"
96493,"cefotaxime",">=","64","R","mg/L","Escherichia coli VRES1039","VITEK 2","EUCAST","BV BRC","ERR1878268","Escherichia coli",">=64",64,"R"
96496,"cefotaxime","<=","1","S","mg/L","Escherichia coli VREC0768","VITEK 2","EUCAST","BV BRC","ERR2137954","Escherichia coli","<=1",1,"S"
96510,"cefotaxime",">=","64","R","mg/L","Escherichia coli VREC0897","VITEK 2","EUCAST","BV BRC","ERR2138057","Escherichia coli",">=64",64,"R"
96517,"cefotaxime","==","8","R","mg/L","Escherichia coli VRES0914","VITEK 2","EUCAST","BV BRC","ERR1878240","Escherichia coli","==8",8,"R"
